url,target_url,action,expected_status,actual_status,final_status,final_url,redirect_count,deployment,title,canonical,robots,html_lang,hreflang_status,content_type,result,evidence_source,notes
https://bostarcoating.com/solutions/automatic-coating-line,https://www.bostarcoating.com/solutions/automatic-coating-line,REDIRECT_301,301,301,200,https://www.bostarcoating.com/solutions/automatic-coating-line,1,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,automatic-coating-line 解决方案 | BOSTAR,https://www.bostarcoating.com/solutions/automatic-coating-line,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_301,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,redirect-chain:301:/solutions/automatic-coating-line -> 200:/solutions/automatic-coating-line
https://bostarcoating.com/solutions/cabinet-powder-coating,https://www.bostarcoating.com/solutions/cabinet-powder-coating,REDIRECT_301,301,301,200,https://www.bostarcoating.com/solutions/cabinet-powder-coating,1,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,cabinet-powder-coating 解决方案 | BOSTAR,https://www.bostarcoating.com/solutions/cabinet-powder-coating,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_301,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,redirect-chain:301:/solutions/cabinet-powder-coating -> 200:/solutions/cabinet-powder-coating
https://bostarcoating.com/solutions/furniture-hardware-coating,https://www.bostarcoating.com/solutions/furniture-hardware-coating,REDIRECT_301,301,301,200,https://www.bostarcoating.com/solutions/furniture-hardware-coating,1,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,furniture-hardware-coating 解决方案 | BOSTAR,https://www.bostarcoating.com/solutions/furniture-hardware-coating,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_301,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,redirect-chain:301:/solutions/furniture-hardware-coating -> 200:/solutions/furniture-hardware-coating
https://bostarcoating.com/solutions/hardware-powder-coating,https://www.bostarcoating.com/solutions/hardware-powder-coating,REDIRECT_301,301,301,200,https://www.bostarcoating.com/solutions/hardware-powder-coating,1,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,hardware-powder-coating 解决方案 | BOSTAR,https://www.bostarcoating.com/solutions/hardware-powder-coating,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_301,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,redirect-chain:301:/solutions/hardware-powder-coating -> 200:/solutions/hardware-powder-coating
https://bostarcoating.com/solutions/lab-sample-coating,https://www.bostarcoating.com/solutions/lab-sample-coating,REDIRECT_301,301,301,200,https://www.bostarcoating.com/solutions/lab-sample-coating,1,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,lab-sample-coating 解决方案 | BOSTAR,https://www.bostarcoating.com/solutions/lab-sample-coating,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_301,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,redirect-chain:301:/solutions/lab-sample-coating -> 200:/solutions/lab-sample-coating
https://www.bostarcoating.com/,https://www.bostarcoating.com/,KEEP_200,200,200,200,https://www.bostarcoating.com/,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,博士达静电喷涂设备官网_智能液体粉体涂装系统_高速静电旋杯厂家BOSTAR,https://www.bostarcoating.com,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/about,https://www.bostarcoating.com/about,KEEP_200,200,200,200,https://www.bostarcoating.com/about,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,关于博士达 | BOSTAR,https://www.bostarcoating.com/about,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/cases,https://www.bostarcoating.com/cases,KEEP_200,200,200,200,https://www.bostarcoating.com/cases,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,案例中心 | BOSTAR,https://www.bostarcoating.com/cases,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/contact,https://www.bostarcoating.com/contact,KEEP_200,200,200,200,https://www.bostarcoating.com/contact,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,联系我们 | BOSTAR,https://www.bostarcoating.com/contact,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/downloads,https://www.bostarcoating.com/downloads,KEEP_200,200,200,200,https://www.bostarcoating.com/downloads,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,资料下载 | BOSTAR,https://www.bostarcoating.com/downloads,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/downloads/controller-manual,https://www.bostarcoating.com/downloads/controller-manual,KEEP_200,200,200,200,https://www.bostarcoating.com/downloads/controller-manual,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,静电喷涂控制器说明书 | BOSTAR,https://www.bostarcoating.com/downloads/controller-manual,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/downloads/disk-system-sheet,https://www.bostarcoating.com/downloads/disk-system-sheet,KEEP_200,200,200,200,https://www.bostarcoating.com/downloads/disk-system-sheet,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,DISK 静电旋碟系统资料 | BOSTAR,https://www.bostarcoating.com/downloads/disk-system-sheet,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/downloads/maintenance-guide,https://www.bostarcoating.com/downloads/maintenance-guide,KEEP_200,200,200,200,https://www.bostarcoating.com/downloads/maintenance-guide,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,喷枪日常维护指南 | BOSTAR,https://www.bostarcoating.com/downloads/maintenance-guide,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/downloads/powder-gun-catalog,https://www.bostarcoating.com/downloads/powder-gun-catalog,KEEP_200,200,200,200,https://www.bostarcoating.com/downloads/powder-gun-catalog,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,粉末静电喷枪产品画册 | BOSTAR,https://www.bostarcoating.com/downloads/powder-gun-catalog,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/downloads/troubleshooting-checklist,https://www.bostarcoating.com/downloads/troubleshooting-checklist,KEEP_200,200,200,200,https://www.bostarcoating.com/downloads/troubleshooting-checklist,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,喷涂故障排查清单 | BOSTAR,https://www.bostarcoating.com/downloads/troubleshooting-checklist,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/faq,https://www.bostarcoating.com/faq,KEEP_200,200,200,200,https://www.bostarcoating.com/faq,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,FAQ 常见问题 | BOSTAR,https://www.bostarcoating.com/faq,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge,https://www.bostarcoating.com/knowledge,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,知识中心 | BOSTAR,https://www.bostarcoating.com/knowledge,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/faq,https://www.bostarcoating.com/knowledge/faq,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/faq,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,常见问题 | BOSTAR,https://www.bostarcoating.com/knowledge/faq,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/industry-encyclopedia,https://www.bostarcoating.com/knowledge/industry-encyclopedia,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/industry-encyclopedia,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,行业百科 | BOSTAR,https://www.bostarcoating.com/knowledge/industry-encyclopedia,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/operation-maintenance,https://www.bostarcoating.com/knowledge/operation-maintenance,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/operation-maintenance,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,操作维护 | BOSTAR,https://www.bostarcoating.com/knowledge/operation-maintenance,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/process-knowledge,https://www.bostarcoating.com/knowledge/process-knowledge,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/process-knowledge,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,工艺知识 | BOSTAR,https://www.bostarcoating.com/knowledge/process-knowledge,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/process-knowledge/adjust-spray-voltage,https://www.bostarcoating.com/knowledge/process-knowledge/adjust-spray-voltage,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/process-knowledge/adjust-spray-voltage,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,静电喷涂电压怎么调？ | BOSTAR,https://www.bostarcoating.com/knowledge/process-knowledge/adjust-spray-voltage,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/product-comparison,https://www.bostarcoating.com/knowledge/product-comparison,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/product-comparison,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,产品对比 | BOSTAR,https://www.bostarcoating.com/knowledge/product-comparison,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/safety-standard,https://www.bostarcoating.com/knowledge/safety-standard,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/safety-standard,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,安全规范 | BOSTAR,https://www.bostarcoating.com/knowledge/safety-standard,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/selection-guide,https://www.bostarcoating.com/knowledge/selection-guide,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/selection-guide,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,选型指南 | BOSTAR,https://www.bostarcoating.com/knowledge/selection-guide,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/selection-guide/how-to-choose-electrostatic-spray-gun,https://www.bostarcoating.com/knowledge/selection-guide/how-to-choose-electrostatic-spray-gun,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/selection-guide/how-to-choose-electrostatic-spray-gun,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,静电喷枪怎么选？ | BOSTAR,https://www.bostarcoating.com/knowledge/selection-guide/how-to-choose-electrostatic-spray-gun,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/selection-guide/manual-powder-gun-selection-guide,https://www.bostarcoating.com/knowledge/selection-guide/manual-powder-gun-selection-guide,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/selection-guide/manual-powder-gun-selection-guide,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,手动粉末静电喷枪选型指南 | BOSTAR,https://www.bostarcoating.com/knowledge/selection-guide/manual-powder-gun-selection-guide,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/troubleshooting,https://www.bostarcoating.com/knowledge/troubleshooting,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/troubleshooting,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,故障排查 | BOSTAR,https://www.bostarcoating.com/knowledge/troubleshooting,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/knowledge/troubleshooting/powder-gun-not-picking-powder,https://www.bostarcoating.com/knowledge/troubleshooting/powder-gun-not-picking-powder,KEEP_200,200,200,200,https://www.bostarcoating.com/knowledge/troubleshooting/powder-gun-not-picking-powder,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,静电喷枪不上粉怎么办？ | BOSTAR,https://www.bostarcoating.com/knowledge/troubleshooting/powder-gun-not-picking-powder,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/news,https://www.bostarcoating.com/news,KEEP_200,200,200,200,https://www.bostarcoating.com/news,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,新闻动态 | BOSTAR,https://www.bostarcoating.com/news,"noindex, nofollow",zh-CN,PASS,text/html; charset=utf-8,EXPECTED_NOINDEX,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/products,https://www.bostarcoating.com/products,KEEP_200,200,200,200,https://www.bostarcoating.com/products,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,产品中心 | BOSTAR,https://www.bostarcoating.com/products,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun,https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun,RESTORE_200,200,200,200,https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,自动液体静电喷枪 | BOSTAR,https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun/bsd-3029-automatic-liquid-electrostatic-spray-gun,https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun/bsd-3029-automatic-liquid-electrostatic-spray-gun,KEEP_200,200,200,200,https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun/bsd-3029-automatic-liquid-electrostatic-spray-gun,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,高性能液体自动静电喷枪控制系统 | BOSTAR,https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun/bsd-3029-automatic-liquid-electrostatic-spray-gun,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell,https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell,RESTORE_200,200,200,200,https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,粉末静电旋杯 | BOSTAR,https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell/bostar-f18-automatic-powder-electrostatic-rotary-bell,https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell/bostar-f18-automatic-powder-electrostatic-rotary-bell,KEEP_200,200,200,200,https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell/bostar-f18-automatic-powder-electrostatic-rotary-bell,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,粉末静电旋杯 | BOSTAR,https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell/bostar-f18-automatic-powder-electrostatic-rotary-bell,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer,https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer,RESTORE_200,200,200,200,https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer,0,dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,自动静电旋杯 | BOSTAR,https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer,"index, follow",zh-CN,PASS,text/html; charset=utf-8,PASS_200,manifest:audit/04-production-url-inventory.csv; deployment:dpl_AJn9W2vkJZ9zWdQHrUAdT7UkHM8h,
