"current_url","http_status","sitemap_status","page_type","current_content_entity","current_canonical","target_status","target_url","action","action_reason","preserve_content","redirect_type","language","indexability","business_verification_required","evidence_source","owner","notes"
"https://www.bostarcoating.com/products","200","IN_SITEMAP","product-index","product-index","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:12"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun","404","IN_SITEMAP","product-category","product-category:Automatic-Electrostatic-Liquid-Spray-Gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun","RESTORE_200","Legacy category landing page has live child product detail URLs under the same family; restore a category landing page instead of redirecting to home.","YES","NONE","UNVERIFIED","NO","YES","audit/04-production-url-inventory.csv","URL_AGENT","sitemap-404"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun/bsd-3029-automatic-liquid-electrostatic-spray-gun","200","IN_SITEMAP","product-detail","product:bsd-3029-automatic-liquid-electrostatic-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Liquid-Spray-Gun/bsd-3029-automatic-liquid-electrostatic-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell","404","IN_SITEMAP","product-category","product-category:Automatic-Electrostatic-Powder-Rotary-Bell","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell","RESTORE_200","Legacy category landing page has live child product detail URLs under the same family; restore a category landing page instead of redirecting to home.","YES","NONE","UNVERIFIED","NO","YES","audit/04-production-url-inventory.csv","URL_AGENT","sitemap-404"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell/bostar-f18-automatic-powder-electrostatic-rotary-bell","200","IN_SITEMAP","product-detail","product:bostar-f18-automatic-powder-electrostatic-rotary-bell","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Powder-Rotary-Bell/bostar-f18-automatic-powder-electrostatic-rotary-bell","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer","404","IN_SITEMAP","product-category","product-category:Automatic-Electrostatic-Rotary-Bell-Atomizer","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer","RESTORE_200","Legacy category landing page has live child product detail URLs under the same family; restore a category landing page instead of redirecting to home.","YES","NONE","UNVERIFIED","NO","YES","audit/04-production-url-inventory.csv","URL_AGENT","sitemap-404"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer/automatic-electrostatic-powder-rotary-bell-bsd-cu300","200","IN_SITEMAP","product-detail","product:automatic-electrostatic-powder-rotary-bell-bsd-cu300","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer/automatic-electrostatic-powder-rotary-bell-bsd-cu300","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer/bell-cup-automatic-electrostatic-coating-system-bsd-3029","200","IN_SITEMAP","product-detail","product:bell-cup-automatic-electrostatic-coating-system-bsd-3029","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Automatic-Electrostatic-Rotary-Bell-Atomizer/bell-cup-automatic-electrostatic-coating-system-bsd-3029","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/High-Pressure-Airless-Spraying-Equipment","404","IN_SITEMAP","product-category","product-category:High-Pressure-Airless-Spraying-Equipment","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/High-Pressure-Airless-Spraying-Equipment","RESTORE_200","Legacy category landing page has live child product detail URLs under the same family; restore a category landing page instead of redirecting to home.","YES","NONE","UNVERIFIED","NO","YES","audit/04-production-url-inventory.csv","URL_AGENT","sitemap-404"
"https://www.bostarcoating.com/products/Manual-Electrostatic-Liquid-Spray-Gun","404","IN_SITEMAP","product-category","product-category:Manual-Electrostatic-Liquid-Spray-Gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Manual-Electrostatic-Liquid-Spray-Gun","RESTORE_200","Legacy category landing page has live child product detail URLs under the same family; restore a category landing page instead of redirecting to home.","YES","NONE","UNVERIFIED","NO","YES","audit/04-production-url-inventory.csv","URL_AGENT","sitemap-404"
"https://www.bostarcoating.com/products/Manual-Electrostatic-Liquid-Spray-Gun/bsd-3009a-manual-liquid-electrostatic-spray-gun","200","IN_SITEMAP","product-detail","product:bsd-3009a-manual-liquid-electrostatic-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Manual-Electrostatic-Liquid-Spray-Gun/bsd-3009a-manual-liquid-electrostatic-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/Manual-Electrostatic-Liquid-Spray-Gun/manual-liquid-electrostatic-spray-gun","200","IN_SITEMAP","product-detail","product:manual-liquid-electrostatic-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Manual-Electrostatic-Liquid-Spray-Gun/manual-liquid-electrostatic-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","missing-meta-description; contains-form; nav-links:14"
"https://www.bostarcoating.com/products/Testing-Instruments","404","IN_SITEMAP","product-category","product-category:Testing-Instruments","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Testing-Instruments","RESTORE_200","Legacy category landing page has live child product detail URLs under the same family; restore a category landing page instead of redirecting to home.","YES","NONE","UNVERIFIED","NO","YES","audit/04-production-url-inventory.csv","URL_AGENT","sitemap-404"
"https://www.bostarcoating.com/products/Testing-Instruments/paint-resistance-tester-zk815","200","IN_SITEMAP","product-detail","product:paint-resistance-tester-zk815","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/Testing-Instruments/paint-resistance-tester-zk815","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/automatic-powder-spray-gun","200","IN_SITEMAP","product-category","product-category:automatic-powder-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/automatic-powder-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
"https://www.bostarcoating.com/products/automatic-powder-spray-gun/automatic-powder-spray-gun","200","IN_SITEMAP","product-detail","product:automatic-powder-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/automatic-powder-spray-gun/automatic-powder-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/automation-equipment","200","IN_SITEMAP","product-category","product-category:automation-equipment","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/automation-equipment","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
"https://www.bostarcoating.com/products/electrostatic-flocking-machine","200","IN_SITEMAP","product-category","product-category:electrostatic-flocking-machine","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/electrostatic-flocking-machine","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","missing-meta-description; nav-links:13"
"https://www.bostarcoating.com/products/electrostatic-flocking-machine/manual-electrostatic-flocking-velvet-spraying-machine","200","IN_SITEMAP","product-detail","product:manual-electrostatic-flocking-velvet-spraying-machine","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/electrostatic-flocking-machine/manual-electrostatic-flocking-velvet-spraying-machine","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/electrostatic-rotary-bell-system","200","IN_SITEMAP","product-category","product-category:electrostatic-rotary-bell-system","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/electrostatic-rotary-bell-system","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
"https://www.bostarcoating.com/products/electrostatic-rotary-bell-system/disk-automatic-electrostatic-coating-system","200","IN_SITEMAP","product-detail","product:disk-automatic-electrostatic-coating-system","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/electrostatic-rotary-bell-system/disk-automatic-electrostatic-coating-system","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/manual-powder-coating-gun","200","IN_SITEMAP","product-category","product-category:manual-powder-coating-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/manual-powder-coating-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
"https://www.bostarcoating.com/products/manual-powder-coating-gun/manual-electrostatic-powder-spray-gun","200","IN_SITEMAP","product-detail","product:manual-electrostatic-powder-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/manual-powder-coating-gun/manual-electrostatic-powder-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","missing-meta-description; contains-form; nav-links:14"
"https://www.bostarcoating.com/products/manual-powder-coating-gun/manual-electrostatic-powder-spray-gun-bsd-f22","200","IN_SITEMAP","product-detail","product:manual-electrostatic-powder-spray-gun-bsd-f22","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/manual-powder-coating-gun/manual-electrostatic-powder-spray-gun-bsd-f22","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","missing-meta-description; contains-form; nav-links:14"
"https://www.bostarcoating.com/products/manual-powder-coating-gun/manual-powder-spray-gun","200","IN_SITEMAP","product-detail","product:manual-powder-spray-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/manual-powder-coating-gun/manual-powder-spray-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/manual-powder-coating-gun/powder-coating-gun","200","IN_SITEMAP","product-detail","product:powder-coating-gun","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/manual-powder-coating-gun/powder-coating-gun","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/products/spray-gun-accessories","200","IN_SITEMAP","product-category","product-category:spray-gun-accessories","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/spray-gun-accessories","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","missing-meta-description; nav-links:13"
"https://www.bostarcoating.com/products/spray-gun-accessories/manual-powder-electrostatic-spray-gun-led-light-kit","200","IN_SITEMAP","product-detail","product:manual-powder-electrostatic-spray-gun-led-light-kit","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/products/spray-gun-accessories/manual-powder-electrostatic-spray-gun-led-light-kit","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:14"
"https://www.bostarcoating.com/sample-download.pdf","404","NOT_IN_SITEMAP","other","unclassified:sample-download.pdf","https://www.bostarcoating.com/","BUSINESS_DECISION","https://www.bostarcoating.com/sample-download.pdf","REQUIRES_BUSINESS_DECISION","Public orphaned asset returns 404 and has no verified repository source or replacement file.","UNVERIFIED","NONE","zh-CN","NO","YES","audit/04-production-url-inventory.csv","QA_RELEASE","nav-links:11"
"https://www.bostarcoating.com/service","200","IN_SITEMAP","service","service-page","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/service","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:12"
"https://www.bostarcoating.com/solutions","200","IN_SITEMAP","solution-index","solution-index","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:12"
"https://www.bostarcoating.com/solutions/aluminum-profile-powder-coating","200","IN_SITEMAP","solution-detail","solution:aluminum-profile-powder-coating","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/aluminum-profile-powder-coating","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/solutions/auto-parts-coating","200","IN_SITEMAP","solution-detail","solution:auto-parts-coating","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/auto-parts-coating","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/solutions/automatic-coating-line","200","IN_SITEMAP","solution-detail","solution:automatic-coating-line","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/automatic-coating-line","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/solutions/cabinet-powder-coating","200","IN_SITEMAP","solution-detail","solution:cabinet-powder-coating","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/cabinet-powder-coating","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/solutions/furniture-hardware-coating","200","IN_SITEMAP","solution-detail","solution:furniture-hardware-coating","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/furniture-hardware-coating","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/solutions/hardware-powder-coating","200","IN_SITEMAP","solution-detail","solution:hardware-powder-coating","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/hardware-powder-coating","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/solutions/lab-sample-coating","200","IN_SITEMAP","solution-detail","solution:lab-sample-coating","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/solutions/lab-sample-coating","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","contains-form; nav-links:13"
"https://www.bostarcoating.com/videos","200","IN_SITEMAP","video-index","video-index","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/videos","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:12"
"https://www.bostarcoating.com/videos/controller-setup","200","IN_SITEMAP","video-detail","video:controller-setup","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/videos/controller-setup","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
"https://www.bostarcoating.com/videos/maintenance-cleaning","200","IN_SITEMAP","video-detail","video:maintenance-cleaning","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/videos/maintenance-cleaning","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
"https://www.bostarcoating.com/videos/powder-gun-operation","200","IN_SITEMAP","video-detail","video:powder-gun-operation","https://www.bostarcoating.com/","200","https://www.bostarcoating.com/videos/powder-gun-operation","KEEP_200","Primary host keeps indexable content at 200 while SEO issues are remediated in Gate 2.","YES","NONE","zh-CN","YES","NO","audit/04-production-url-inventory.csv","SEO_GEO","nav-links:13"
